transaction_id,customer_id,partner_id,product_id,transaction_date,amount,revenue,is_repeat,cross_sell,status
T02254,C367,P20,PR06,2025-04-29,23072,807.52,No,No,Success
T02255,C050,P20,PR03,2025-10-03,38809,1940.45,Yes,No,Success
T02256,C046,P14,PR05,2025-12-16,39704,794.08,No,No,Success
T02257,C443,P20,PR04,2025-01-21,25280,1011.2,No,Yes,Success
T02258,C484,P01,PR05,2025-05-15,8320,166.4,Yes,No,Success
T02259,C199,P13,PR02,2025-03-25,41138,1028.45,Yes,Yes,Failed
T02260,C250,P01,PR07,2025-09-14,28011,420.16,Yes,No,Failed
T02261,C431,P13,PR07,2025-08-24,27873,418.09,No,No,Success
T02262,C477,P05,PR02,2025-02-13,26321,658.03,Yes,No,Success
T02263,C147,P09,PR01,2025-06-03,38590,1157.7,No,No,Success
T02264,C157,P20,PR08,2025-04-07,45382,907.64,No,No,Success
T02265,C193,P06,PR02,2025-08-21,40117,1002.93,Yes,No,Success
T02266,C046,P10,PR04,2025-03-17,8198,327.92,Yes,No,Success
T02267,C176,P18,PR06,2025-12-23,48920,1712.2,Yes,No,Success
T02268,C326,P02,PR05,2025-10-01,34135,682.7,No,No,Success
T02269,C379,P20,PR05,2025-07-28,6928,138.56,Yes,Yes,Success
T02270,C337,P20,PR06,2025-10-20,6046,211.61,No,No,Success
T02271,C455,P05,PR02,2025-05-25,16190,404.75,No,No,Success
T02272,C187,P18,PR03,2025-05-01,4275,213.75,Yes,No,Success
T02273,C124,P03,PR06,2025-02-10,45688,1599.08,No,No,Success
T02274,C192,P09,PR04,2025-07-09,2334,93.36,No,No,Success
T02275,C138,P16,PR05,2025-06-19,44745,894.9,No,No,Success
T02276,C370,P11,PR05,2025-04-13,18080,361.6,Yes,Yes,Success
T02277,C202,P13,PR04,2025-11-01,18250,730.0,No,No,Success
T02278,C065,P03,PR04,2025-04-01,18873,754.92,Yes,No,Success
T02279,C171,P20,PR06,2025-06-06,38031,1331.09,Yes,No,Success
T02280,C166,P12,PR03,2025-10-22,9845,492.25,Yes,No,Success
T02281,C007,P15,PR01,2025-05-22,16197,485.91,Yes,No,Success
T02282,C093,P13,PR08,2025-03-04,17912,358.24,No,No,Pending
T02283,C279,P19,PR07,2025-04-11,43141,647.12,Yes,No,Failed
T02284,C398,P11,PR06,2025-06-08,20226,707.91,Yes,No,Success
T02285,C395,P15,PR03,2025-04-26,43608,2180.4,Yes,No,Failed
T02286,C352,P04,PR01,2025-09-11,42811,1284.33,No,No,Failed
T02287,C041,P12,PR01,2025-10-09,8380,251.4,Yes,No,Success
T02288,C186,P09,PR02,2025-04-01,14204,355.1,Yes,No,Success
T02289,C334,P16,PR02,2025-01-25,45082,1127.05,Yes,Yes,Pending
T02290,C013,P17,PR06,2025-07-30,44848,1569.68,No,No,Success
T02291,C237,P15,PR02,2025-03-09,29644,741.1,Yes,No,Success
T02292,C002,P04,PR01,2025-05-23,31172,935.16,No,No,Success
T02293,C183,P05,PR05,2025-08-13,46392,927.84,No,Yes,Failed
T02294,C266,P02,PR03,2025-01-19,43037,2151.85,Yes,Yes,Failed
T02295,C034,P10,PR01,2025-04-06,8890,266.7,Yes,No,Failed
T02296,C310,P10,PR01,2025-04-27,2234,67.02,No,No,Success
T02297,C271,P03,PR06,2025-09-11,26583,930.41,No,No,Success
T02298,C178,P12,PR01,2025-12-30,41291,1238.73,Yes,No,Success
T02299,C331,P06,PR05,2025-10-22,39882,797.64,No,No,Success
T02300,C192,P20,PR02,2025-06-30,47629,1190.73,No,No,Success
T02301,C087,P05,PR06,2025-11-24,10222,357.77,No,No,Success
T02302,C309,P20,PR05,2025-03-31,34723,694.46,Yes,No,Success
T02303,C401,P12,PR05,2025-04-26,15052,301.04,Yes,No,Success
T02304,C241,P13,PR03,2025-02-16,2777,138.85,No,No,Success
T02305,C311,P16,PR05,2025-03-03,25999,519.98,No,No,Success
T02306,C051,P01,PR01,2025-09-09,3028,90.84,Yes,No,Success
T02307,C114,P18,PR06,2025-12-14,36782,1287.37,Yes,No,Success
T02308,C342,P14,PR07,2025-12-29,32808,492.12,No,No,Success
T02309,C167,P15,PR03,2025-05-15,13627,681.35,Yes,Yes,Pending
T02310,C079,P05,PR02,2025-03-24,45775,1144.38,No,No,Success
T02311,C130,P05,PR05,2025-06-27,19638,392.76,Yes,No,Success
T02312,C351,P06,PR01,2025-04-02,44081,1322.43,No,No,Success
T02313,C173,P07,PR01,2025-07-10,40996,1229.88,No,No,Success
T02314,C246,P08,PR06,2025-02-04,47820,1673.7,No,Yes,Success
T02315,C142,P04,PR03,2025-05-01,32729,1636.45,Yes,No,Success
T02316,C396,P04,PR05,2025-12-01,20481,409.62,Yes,Yes,Failed
T02317,C090,P13,PR01,2025-12-05,25755,772.65,Yes,No,Success
T02318,C243,P12,PR02,2025-07-17,47692,1192.3,Yes,No,Success
T02319,C129,P19,PR01,2025-02-07,21368,641.04,No,No,Success
T02320,C369,P09,PR03,2025-02-06,28557,1427.85,Yes,No,Success
T02321,C009,P19,PR02,2025-12-10,18300,457.5,Yes,No,Success
T02322,C231,P18,PR02,2025-09-12,21539,538.48,Yes,Yes,Success
T02323,C010,P09,PR01,2025-03-28,9484,284.52,Yes,Yes,Success
T02324,C255,P04,PR05,2025-03-11,43231,864.62,No,Yes,Success
T02325,C125,P14,PR07,2025-11-14,37958,569.37,Yes,No,Success
T02326,C489,P17,PR03,2025-08-31,37619,1880.95,Yes,Yes,Success
T02327,C409,P20,PR04,2025-04-05,5736,229.44,Yes,No,Success
T02328,C357,P19,PR01,2025-09-29,22724,681.72,Yes,No,Success
T02329,C480,P07,PR03,2025-11-20,42272,2113.6,No,No,Success
T02330,C309,P03,PR02,2025-11-19,8055,201.38,No,No,Success
T02331,C372,P19,PR07,2025-11-23,44547,668.2,Yes,Yes,Success
T02332,C036,P12,PR01,2025-01-13,38910,1167.3,No,No,Success
T02333,C328,P15,PR08,2025-05-26,37399,747.98,Yes,No,Success
T02334,C238,P13,PR04,2025-06-06,37282,1491.28,Yes,No,Success
T02335,C230,P19,PR03,2025-08-19,38012,1900.6,No,No,Success
T02336,C456,P12,PR06,2025-08-07,25774,902.09,No,Yes,Failed
T02337,C126,P12,PR01,2025-06-11,27153,814.59,No,No,Success
T02338,C290,P14,PR05,2025-11-12,18351,367.02,Yes,No,Success
T02339,C333,P12,PR06,2025-03-12,37556,1314.46,Yes,No,Success
T02340,C304,P15,PR01,2025-01-05,24811,744.33,Yes,No,Success
T02341,C346,P07,PR01,2025-08-07,27600,828.0,Yes,No,Failed
T02342,C318,P18,PR05,2025-10-19,34874,697.48,No,No,Success
T02343,C223,P08,PR02,2025-06-02,43587,1089.67,No,No,Failed
T02344,C382,P08,PR07,2025-06-07,19646,294.69,No,No,Success
T02345,C203,P19,PR02,2025-11-05,8450,211.25,Yes,No,Success
T02346,C142,P19,PR05,2025-08-19,17439,348.78,Yes,No,Success
T02347,C270,P18,PR03,2025-03-29,1625,81.25,Yes,Yes,Success
T02348,C371,P16,PR04,2025-04-22,40178,1607.12,No,No,Success
T02349,C299,P09,PR05,2025-02-21,34735,694.7,Yes,Yes,Success
T02350,C229,P05,PR06,2025-02-01,37921,1327.24,No,Yes,Success
T02351,C155,P17,PR01,2025-06-28,21918,657.54,Yes,No,Success
T02352,C410,P19,PR03,2025-03-09,31473,1573.65,No,Yes,Success
T02353,C291,P14,PR01,2025-06-05,18728,561.84,Yes,Yes,Success
T02354,C422,P01,PR02,2025-03-14,4078,101.95,No,No,Success
T02355,C376,P15,PR05,2025-06-20,13871,277.42,No,No,Success
T02356,C170,P19,PR05,2025-06-22,12972,259.44,No,No,Pending
T02357,C498,P03,PR05,2025-10-21,28696,573.92,No,No,Success
T02358,C097,P09,PR03,2025-12-23,20052,1002.6,Yes,No,Success
T02359,C282,P12,PR02,2025-01-25,36023,900.58,No,No,Success
T02360,C478,P05,PR06,2025-01-18,10826,378.91,No,Yes,Success
T02361,C107,P04,PR01,2025-01-10,27145,814.35,Yes,No,Success
T02362,C355,P13,PR03,2025-10-04,49091,2454.55,No,Yes,Success
T02363,C161,P05,PR08,2025-10-19,43172,863.44,No,No,Success
T02364,C046,P16,PR01,2025-08-13,43348,1300.44,No,Yes,Success
T02365,C107,P11,PR08,2025-01-30,20298,405.96,Yes,No,Success
T02366,C084,P06,PR03,2025-10-14,3575,178.75,No,No,Success
T02367,C173,P06,PR01,2025-04-12,49757,1492.71,Yes,No,Success
T02368,C070,P01,PR05,2025-03-10,1110,22.2,Yes,No,Success
T02369,C118,P01,PR02,2025-04-23,1152,28.8,Yes,No,Success
T02370,C344,P14,PR05,2025-08-22,8551,171.02,Yes,No,Success
T02371,C313,P20,PR04,2025-06-27,31851,1274.04,No,No,Failed
T02372,C329,P12,PR01,2025-04-18,18718,561.54,Yes,No,Success
T02373,C285,P09,PR02,2025-09-07,38623,965.58,Yes,Yes,Success
T02374,C024,P05,PR06,2025-10-04,9138,319.83,Yes,Yes,Pending
T02375,C409,P01,PR05,2025-02-16,49088,981.76,Yes,Yes,Success
T02376,C027,P12,PR05,2025-01-30,19680,393.6,Yes,No,Success
T02377,C453,P18,PR06,2025-08-25,43790,1532.65,No,No,Success
T02378,C354,P16,PR04,2025-06-14,42184,1687.36,No,No,Success
T02379,C474,P09,PR06,2025-01-26,12485,436.98,Yes,No,Success
T02380,C079,P16,PR06,2025-11-19,29382,1028.37,Yes,No,Failed
T02381,C307,P02,PR01,2025-10-27,21252,637.56,No,No,Success
T02382,C131,P17,PR05,2025-03-17,47201,944.02,No,No,Success
T02383,C407,P06,PR04,2025-02-21,5500,220.0,Yes,Yes,Success
T02384,C022,P08,PR05,2025-12-23,34153,683.06,Yes,No,Success
T02385,C026,P03,PR06,2025-08-21,40751,1426.29,No,No,Success
T02386,C478,P08,PR05,2025-11-03,41740,834.8,Yes,Yes,Pending
T02387,C182,P06,PR05,2025-11-03,46011,920.22,Yes,No,Success
T02388,C090,P05,PR04,2025-09-10,11815,472.6,No,No,Success
T02389,C084,P01,PR05,2025-07-04,12413,248.26,No,Yes,Success
T02390,C165,P09,PR01,2025-10-30,45007,1350.21,No,No,Pending
T02391,C377,P01,PR06,2025-12-21,48999,1714.97,Yes,Yes,Pending
T02392,C450,P01,PR02,2025-06-06,29520,738.0,Yes,No,Success
T02393,C007,P09,PR05,2025-08-26,22165,443.3,Yes,Yes,Failed
T02394,C393,P17,PR05,2025-12-17,25241,504.82,Yes,No,Failed
T02395,C230,P16,PR01,2025-05-12,45187,1355.61,No,No,Success
T02396,C082,P20,PR05,2025-06-12,14210,284.2,Yes,No,Success
T02397,C407,P06,PR04,2025-03-23,21399,855.96,No,No,Success
T02398,C179,P18,PR01,2025-02-12,26672,800.16,Yes,No,Success
T02399,C475,P06,PR03,2025-03-19,48021,2401.05,Yes,Yes,Success
T02400,C112,P02,PR06,2025-03-19,27403,959.11,Yes,No,Success
T02401,C224,P08,PR05,2025-08-26,15743,314.86,No,No,Success
T02402,C371,P10,PR01,2025-12-07,41291,1238.73,No,Yes,Success
T02403,C133,P20,PR01,2025-09-21,43966,1318.98,Yes,No,Success
T02404,C055,P08,PR01,2025-12-02,47938,1438.14,Yes,No,Success
T02405,C361,P06,PR05,2025-02-02,15209,304.18,No,Yes,Failed
T02406,C401,P03,PR01,2025-07-10,11830,354.9,No,No,Failed
T02407,C276,P05,PR01,2025-08-11,24911,747.33,Yes,No,Pending
T02408,C054,P19,PR02,2025-02-26,1052,26.3,Yes,No,Success
T02409,C385,P05,PR03,2025-12-11,20527,1026.35,Yes,No,Success
T02410,C227,P17,PR07,2025-09-03,33125,496.88,Yes,No,Success
T02411,C327,P13,PR05,2025-05-25,25909,518.18,No,No,Success
T02412,C223,P05,PR05,2025-04-22,39545,790.9,Yes,Yes,Success
T02413,C415,P05,PR05,2025-04-02,29081,581.62,Yes,Yes,Success
T02414,C084,P20,PR01,2025-05-10,19133,573.99,Yes,No,Success
T02415,C470,P19,PR05,2025-12-25,33994,679.88,No,Yes,Failed
T02416,C302,P20,PR04,2025-11-01,27124,1084.96,No,No,Success
T02417,C264,P07,PR01,2025-02-26,11043,331.29,No,Yes,Success
T02418,C011,P06,PR04,2025-12-28,27358,1094.32,Yes,Yes,Failed
T02419,C173,P07,PR05,2025-10-06,35839,716.78,Yes,No,Success
T02420,C415,P06,PR05,2025-05-19,21906,438.12,Yes,No,Success
T02421,C284,P06,PR05,2025-08-02,23783,475.66,No,No,Success
T02422,C032,P02,PR05,2025-08-19,40572,811.44,Yes,No,Success
T02423,C478,P08,PR04,2025-04-27,29083,1163.32,Yes,No,Failed
T02424,C313,P13,PR06,2025-12-11,33372,1168.02,No,No,Success
T02425,C043,P17,PR04,2025-06-22,49454,1978.16,No,No,Pending
T02426,C424,P13,PR06,2025-04-01,49654,1737.89,Yes,Yes,Success
T02427,C001,P03,PR02,2025-04-08,7621,190.53,Yes,No,Success
T02428,C312,P05,PR06,2025-02-20,47482,1661.87,No,No,Success
T02429,C237,P20,PR02,2025-02-02,12744,318.6,Yes,No,Failed
T02430,C011,P13,PR05,2025-09-04,46395,927.9,Yes,Yes,Success
T02431,C190,P19,PR05,2025-03-27,47905,958.1,Yes,No,Success
T02432,C417,P09,PR01,2025-05-07,43372,1301.16,No,No,Success
T02433,C060,P15,PR04,2025-09-15,27353,1094.12,No,No,Success
T02434,C330,P08,PR05,2025-10-05,35446,708.92,No,No,Success
T02435,C367,P05,PR05,2025-12-26,1590,31.8,Yes,No,Pending
T02436,C392,P06,PR03,2025-11-10,25696,1284.8,No,No,Success
T02437,C158,P20,PR02,2025-09-17,13878,346.95,Yes,No,Success
T02438,C140,P14,PR02,2025-11-18,39975,999.38,No,No,Success
T02439,C442,P20,PR06,2025-01-12,38467,1346.35,Yes,No,Success
T02440,C303,P10,PR05,2025-02-02,28225,564.5,No,No,Success
T02441,C284,P20,PR01,2025-08-23,752,22.56,Yes,No,Success
T02442,C436,P19,PR03,2025-05-26,40988,2049.4,Yes,Yes,Success
T02443,C434,P10,PR06,2025-02-27,33534,1173.69,Yes,Yes,Success
T02444,C176,P07,PR05,2025-07-24,41782,835.64,No,No,Success
T02445,C398,P19,PR08,2025-10-01,19699,393.98,Yes,No,Success
T02446,C328,P17,PR05,2025-07-21,43942,878.84,No,No,Success
T02447,C084,P13,PR06,2025-03-13,2557,89.5,No,Yes,Success
T02448,C010,P18,PR05,2025-04-02,4511,90.22,Yes,No,Success
T02449,C001,P18,PR01,2025-10-04,15012,450.36,Yes,Yes,Success
T02450,C157,P18,PR01,2025-10-10,32118,963.54,Yes,No,Success
T02451,C055,P18,PR06,2025-06-27,49226,1722.91,Yes,No,Success
T02452,C404,P12,PR07,2025-01-07,29799,446.98,Yes,Yes,Success
T02453,C207,P04,PR05,2025-10-31,44987,899.74,No,No,Success
T02454,C199,P10,PR02,2025-02-19,23924,598.1,Yes,No,Success
T02455,C341,P10,PR04,2025-08-10,35978,1439.12,Yes,Yes,Success
T02456,C335,P04,PR06,2025-09-29,1778,62.23,Yes,No,Success
T02457,C324,P07,PR01,2025-08-07,7905,237.15,Yes,No,Success
T02458,C156,P09,PR02,2025-03-09,19874,496.85,No,No,Success
T02459,C489,P14,PR02,2025-10-14,22975,574.38,No,No,Failed
T02460,C194,P05,PR01,2025-03-06,3030,90.9,Yes,No,Success
T02461,C071,P11,PR04,2025-08-06,31805,1272.2,No,Yes,Failed
T02462,C170,P08,PR01,2025-04-21,1018,30.54,No,No,Success
T02463,C256,P10,PR05,2025-09-03,17448,348.96,No,No,Success
T02464,C306,P08,PR05,2025-11-04,24903,498.06,Yes,Yes,Success
T02465,C116,P11,PR06,2025-01-04,35520,1243.2,Yes,Yes,Success
T02466,C112,P04,PR02,2025-03-27,23286,582.15,No,No,Success
T02467,C202,P05,PR01,2025-12-04,16827,504.81,Yes,Yes,Failed
T02468,C122,P05,PR07,2025-11-21,31452,471.78,No,No,Success
T02469,C280,P08,PR02,2025-11-13,42609,1065.23,Yes,No,Success
T02470,C093,P19,PR05,2025-12-09,11704,234.08,Yes,No,Success
T02471,C052,P13,PR05,2025-03-01,20988,419.76,No,No,Success
T02472,C029,P11,PR01,2025-01-27,4862,145.86,Yes,No,Success
T02473,C230,P15,PR05,2025-06-07,17429,348.58,Yes,Yes,Success
T02474,C153,P15,PR02,2025-09-28,9750,243.75,No,No,Success
T02475,C061,P12,PR06,2025-10-25,30728,1075.48,Yes,No,Success
T02476,C434,P20,PR01,2025-04-15,19465,583.95,Yes,Yes,Success
T02477,C064,P17,PR01,2025-04-22,13294,398.82,Yes,No,Success
T02478,C267,P20,PR02,2025-04-04,42725,1068.12,Yes,Yes,Success
T02479,C416,P18,PR05,2025-02-04,11974,239.48,Yes,Yes,Success
T02480,C424,P18,PR01,2025-08-11,19193,575.79,Yes,No,Success
T02481,C157,P14,PR01,2025-06-17,45818,1374.54,No,Yes,Success
T02482,C026,P04,PR02,2025-09-20,34045,851.12,Yes,Yes,Success
T02483,C143,P13,PR04,2025-09-12,19671,786.84,Yes,No,Success
T02484,C415,P13,PR07,2025-10-29,39329,589.93,No,No,Success
T02485,C301,P20,PR06,2025-10-22,9449,330.72,Yes,No,Success
T02486,C027,P20,PR02,2025-10-28,22877,571.93,Yes,No,Success
T02487,C305,P18,PR01,2025-06-24,35382,1061.46,Yes,No,Success
T02488,C363,P11,PR02,2025-03-25,45310,1132.75,Yes,Yes,Success
T02489,C464,P10,PR05,2025-03-29,19538,390.76,No,No,Success
T02490,C153,P20,PR05,2025-12-10,34362,687.24,No,No,Success
T02491,C422,P16,PR01,2025-06-18,24809,744.27,No,No,Success
T02492,C380,P04,PR01,2025-10-31,34468,1034.04,Yes,Yes,Success
T02493,C276,P20,PR05,2025-12-05,48415,968.3,No,No,Success
T02494,C271,P18,PR06,2025-04-07,20110,703.85,No,No,Success
T02495,C475,P11,PR01,2025-10-25,1442,43.26,Yes,No,Success
T02496,C405,P09,PR02,2025-04-16,6980,174.5,Yes,No,Success
T02497,C054,P03,PR08,2025-04-04,34799,695.98,No,No,Success
T02498,C223,P18,PR05,2025-02-28,49782,995.64,No,No,Success
T02499,C041,P09,PR08,2025-06-22,35808,716.16,Yes,No,Success
T02500,C470,P19,PR05,2025-11-19,43536,870.72,No,No,Success
